skill,skill_percent,region,location_quotident,location_difference,location_change,absolute_location_change,num_ads,num_ads_per_skill
performing calculations,0.07543593631539044,"Berkshire, Buckinghamshire and Oxfordshire",1.1296186929528367,0.008655936315390439,0.12961869295283668,0.12961869295283668,5276,398.0
performing general clerical and administrative tasks,0.10443517816527673,"Berkshire, Buckinghamshire and Oxfordshire",1.050444358934588,0.005015178165276732,0.050444358934587985,0.050444358934587985,5276,551.0
performing risk analysis and management,0.032789992418498864,"Berkshire, Buckinghamshire and Oxfordshire",0.971843284484258,-0.0009500075815011347,-0.028156715515741948,0.028156715515741948,5276,173.0
personal skills and development,0.27293404094010615,"Berkshire, Buckinghamshire and Oxfordshire",1.0557968393489852,0.014424040940106131,0.05579683934898516,0.05579683934898516,5276,1440.0
planning and scheduling events and activities,0.35898407884761185,"Berkshire, Buckinghamshire and Oxfordshire",1.108112355993369,0.03502407884761183,0.10811235599336899,0.10811235599336899,5276,1894.0000000000002
practising sports,0.019522365428354813,"Berkshire, Buckinghamshire and Oxfordshire",1.2255094430856757,0.0035923654283548136,0.22550944308567566,0.22550944308567566,5276,103.0
"preparing financial documents, records, reports, or budgets",0.0543972706595906,"Berkshire, Buckinghamshire and Oxfordshire",0.9615921983311049,-0.0021727293404094003,-0.038407801668895125,0.038407801668895125,5276,287.0
presenting general information,0.1853677028051554,"Berkshire, Buckinghamshire and Oxfordshire",1.1597804092170143,0.02553770280515541,0.1597804092170143,0.1597804092170143,5276,977.9999999999999
presenting research or technical information,0.025018953752843062,"Berkshire, Buckinghamshire and Oxfordshire",0.9939989572047303,-0.00015104624715693918,-0.006001042795269695,0.006001042795269695,5276,132.0
"promoting products, services, or programs",0.12774829416224412,"Berkshire, Buckinghamshire and Oxfordshire",1.2665902653405128,0.026888294162244114,0.2665902653405128,0.2665902653405128,5276,674.0
"promoting, selling and purchasing",0.02122820318423048,"Berkshire, Buckinghamshire and Oxfordshire",1.1689539198364802,0.00306820318423048,0.16895391983648023,0.16895391983648023,5276,112.00000000000001
providing general assistance to people,0.1178923426838514,"Berkshire, Buckinghamshire and Oxfordshire",1.1652895392295286,0.016722342683851407,0.1652895392295286,0.1652895392295286,5276,622.0
providing information to the public and clients,0.13514025777103866,"Berkshire, Buckinghamshire and Oxfordshire",1.127202083335046,0.015250257771038667,0.127202083335046,0.127202083335046,5276,713.0
"providing medical, dental and nursing care",0.024071266110689916,"Berkshire, Buckinghamshire and Oxfordshire",0.7720098175333521,-0.007108733889310083,-0.22799018246664793,0.22799018246664793,5276,127.0
providing support to resolve problems,0.03639120545868082,"Berkshire, Buckinghamshire and Oxfordshire",1.0219378112519184,0.0007812054586808156,0.021937811251918404,0.021937811251918404,5276,192.0
purchasing goods or services,0.02539802880970432,"Berkshire, Buckinghamshire and Oxfordshire",1.0923883359012612,0.0021480288097043207,0.09238833590126116,0.09238833590126116,5276,134.0
recruiting and hiring,0.04226686884003033,"Berkshire, Buckinghamshire and Oxfordshire",1.1724512854377345,0.00621686884003033,0.17245128543773447,0.17245128543773447,5276,223.00000000000003
resolving computer problems,0.019143290371493555,"Berkshire, Buckinghamshire and Oxfordshire",1.0658847645597747,0.0011832903714935547,0.06588476455977466,0.06588476455977466,5276,101.0
responding to complaints,0.05326004548900682,"Berkshire, Buckinghamshire and Oxfordshire",1.6732656452719705,0.021430045489006823,0.6732656452719705,0.6732656452719705,5276,281.0
selling products or services,0.13115996967399546,"Berkshire, Buckinghamshire and Oxfordshire",1.3008030315778583,0.030329969673995455,0.30080303157785826,0.30080303157785826,5276,692.0
software and applications development and analysis,0.07164518574677786,"Berkshire, Buckinghamshire and Oxfordshire",0.956544536005045,-0.0032548142532221325,-0.043455463994955035,0.043455463994955035,5276,378.0
storing goods and materials,0.025018953752843062,"Berkshire, Buckinghamshire and Oxfordshire",0.8726527294329635,-0.003651046247156939,-0.12734727056703654,0.12734727056703654,5276,132.0
supervising a team or group,0.22649734647460198,"Berkshire, Buckinghamshire and Oxfordshire",1.127694032733891,0.025647346474601984,0.1276940327338909,0.1276940327338909,5276,1195.0
teaching academic or vocational subjects,0.047384382107657316,"Berkshire, Buckinghamshire and Oxfordshire",0.9727855082664199,-0.001325617892342687,-0.02721449173358015,0.02721449173358015,5276,250.0
teaching and training,0.07789992418498863,"Berkshire, Buckinghamshire and Oxfordshire",0.9050763818402304,-0.008170075815011363,-0.09492361815976957,0.09492361815976957,5276,411.0
technical or academic writing,0.07031842304776345,"Berkshire, Buckinghamshire and Oxfordshire",1.0363805902396972,0.0024684230477634572,0.0363805902396972,0.0363805902396972,5276,370.99999999999994
training on operational procedures,0.035253980288097043,"Berkshire, Buckinghamshire and Oxfordshire",1.0968879990073752,0.0031139802880970416,0.09688799900737521,0.09688799900737521,5276,186.0
transport services,0.03620166793025019,"Berkshire, Buckinghamshire and Oxfordshire",1.0739148006600472,0.0024916679302501923,0.07391480066004719,0.07391480066004719,5276,191.0
using digital tools for collaboration and productivity,0.20943896891584535,"Berkshire, Buckinghamshire and Oxfordshire",1.091453274875425,0.017548968915845342,0.0914532748754251,0.0914532748754251,5276,1105.0
verifying identities and documentation,0.038855193328279,"Berkshire, Buckinghamshire and Oxfordshire",1.2848939592684854,0.008615193328278998,0.2848939592684854,0.2848939592684854,5276,205.0
wholesale and retail sales,0.0718347232752085,"Berkshire, Buckinghamshire and Oxfordshire",1.1121647820902385,0.007244723275208503,0.1121647820902385,0.1121647820902385,5276,379.00000000000006
work efficiently,0.05913570887035633,"Berkshire, Buckinghamshire and Oxfordshire",1.041304963380108,0.0023457088703563306,0.04130496338010792,0.04130496338010792,5276,312.0
work independently,0.1050037907505686,"Berkshire, Buckinghamshire and Oxfordshire",1.1543952369235775,0.014043790750568608,0.15439523692357748,0.15439523692357748,5276,554.0
work skills,0.12623199393479909,"Berkshire, Buckinghamshire and Oxfordshire",1.0626483200168286,0.007441993934799079,0.06264832001682863,0.06264832001682863,5276,666.0
working in teams,0.19806671721000757,"Berkshire, Buckinghamshire and Oxfordshire",1.0738815723813033,0.013626717210007577,0.07388157238130333,0.07388157238130333,5276,1045.0
working with others,0.04435178165276725,"Berkshire, Buckinghamshire and Oxfordshire",1.106305354272069,0.004261781652767249,0.10630535427206911,0.10630535427206911,5276,234.0
adapt to change,0.07188405797101449,Cheshire,0.8645106190140047,-0.01126594202898551,-0.13548938098599528,0.13548938098599528,1725,124.0
advising and consulting,0.13043478260869565,Cheshire,0.9177146458080324,-0.011695217391304358,-0.08228535419196759,0.08228535419196759,1725,225.0
analysing and evaluating information and data,0.09681159420289855,Cheshire,0.942480473159059,-0.00590840579710146,-0.05751952684094097,0.05751952684094097,1725,167.0
analysing business operations,0.06318840579710144,Cheshire,1.0006081678084155,3.840579710144565e-05,0.0006081678084155495,0.0006081678084155495,1725,108.99999999999999
attend to detail,0.13971014492753622,Cheshire,1.0858864054681814,0.011050144927536226,0.08588640546818138,0.08588640546818138,1725,240.99999999999997
coaching and mentoring,0.22202898550724637,Cheshire,1.0154538555099308,0.003378985507246357,0.015453855509930836,0.015453855509930836,1725,383.0
"communication, collaboration and creativity",0.06318840579710144,Cheshire,1.1189730086258447,0.006718405797101444,0.1189730086258447,0.1189730086258447,1725,108.99999999999999
complying with health and safety procedures,0.08057971014492754,Cheshire,0.9641027775176781,-0.0030002898550724605,-0.035897222482321856,0.035897222482321856,1725,139.0
complying with legal and organisational guidelines,0.09739130434782609,Cheshire,0.9066403309237208,-0.010028695652173916,-0.09335966907627924,0.09335966907627924,1725,168.0
coordinating activities with others,0.25333333333333335,Cheshire,0.9552538964303672,-0.011866666666666636,-0.04474610356963282,0.04474610356963282,1725,437.00000000000006
cope with pressure,0.06666666666666667,Cheshire,1.2012012012012012,0.011166666666666665,0.20120120120120122,0.20120120120120122,1725,115.0
database and network design and administration,0.07188405797101449,Cheshire,0.9852529875413171,-0.0010759420289855048,-0.014747012458682929,0.014747012458682929,1725,124.0
demonstrate enthusiasm,0.1698550724637681,Cheshire,0.978146112662068,-0.0037949275362318957,-0.021853887337932032,0.021853887337932032,1725,293.0
"developing financial, business or marketing plans",0.0655072463768116,Cheshire,0.905671870272523,-0.0068227536231884045,-0.09432812972747695,0.09432812972747695,1725,113.00000000000001
developing operational policies and procedures,0.10956521739130434,Cheshire,1.0452701525596675,0.004745217391304346,0.04527015255966749,0.04527015255966749,1725,189.0
developing professional relationships or networks,0.21043478260869566,Cheshire,0.9763142925150583,-0.005105217391304345,-0.023685707484941698,0.023685707484941698,1725,363.0
developing solutions,0.10028985507246377,Cheshire,1.0781536774076947,0.007269855072463763,0.07815367740769474,0.07815367740769474,1725,173.0
directing operational activities,0.12521739130434784,Cheshire,0.8016478316539554,-0.03098260869565217,-0.19835216834604463,0.19835216834604463,1725,216.00000000000003
executing financial transactions,0.09217391304347826,Cheshire,1.253384729990186,0.018633913043478265,0.2533847299901859,0.2533847299901859,1725,159.0
"finance, banking and insurance",0.06086956521739131,Cheshire,1.089485684936304,0.004999565217391304,0.08948568493630393,0.08948568493630393,1725,105.0
leading and motivating,0.23884057971014494,Cheshire,0.9243414207598782,-0.01954942028985507,-0.07565857924012176,0.07565857924012176,1725,412.0
maintaining operational records,0.11594202898550725,Cheshire,1.0191809861595222,0.0021820289855072478,0.01918098615952224,0.01918098615952224,1725,200.0
manage quality,0.08289855072463768,Cheshire,1.0594063990369034,0.0046485507246376845,0.05940639903690337,0.05940639903690337,1725,143.0
management and administration,0.15768115942028985,Cheshire,0.8644800406814136,-0.02471884057971016,-0.1355199593185864,0.1355199593185864,1725,272.0
management skills,0.07014492753623189,Cheshire,0.918848932882262,-0.006195072463768117,-0.08115106711773801,0.08115106711773801,1725,121.0
managing and analysing digital data,0.13217391304347825,Cheshire,0.9594505882947028,-0.005586086956521741,-0.040549411705297245,0.040549411705297245,1725,228.0
managing budgets or finances,0.08869565217391304,Cheshire,0.9739283207852535,-0.0023743478260869616,-0.026071679214746513,0.026071679214746513,1725,153.0
marketing and advertising,0.06840579710144927,Cheshire,0.8470257194334977,-0.012354202898550729,-0.1529742805665023,0.1529742805665023,1725,117.99999999999999
mediating and resolving disputes,0.07710144927536232,Cheshire,0.8721883402190307,-0.011298550724637688,-0.1278116597809693,0.1278116597809693,1725,133.0
monitoring operational activities,0.0782608695652174,Cheshire,1.1411617026132603,0.009680869565217395,0.14116170261326033,0.14116170261326033,1725,135.0
negotiating and managing contracts and agreements,0.07188405797101449,Cheshire,0.9447241157972728,-0.004205942028985513,-0.05527588420272722,0.05527588420272722,1725,124.0
performing calculations,0.07304347826086957,Cheshire,1.0937927262783702,0.006263478260869565,0.09379272627837021,0.09379272627837021,1725,126.00000000000001
performing general clerical and administrative tasks,0.09739130434782609,Cheshire,0.9795946926958972,-0.002028695652173909,-0.020405307304102838,0.020405307304102838,1725,168.0
personal skills and development,0.27942028985507245,Cheshire,1.0808877407259774,0.020910289855072428,0.08088774072597738,0.08088774072597738,1725,481.99999999999994
planning and scheduling events and activities,0.3153623188405797,Cheshire,0.9734606705784037,-0.008597681159420334,-0.026539329421596314,0.026539329421596314,1725,544.0
"preparing financial documents, records, reports, or budgets",0.07652173913043478,Cheshire,1.352691163698688,0.019951739130434777,0.352691163698688,0.352691163698688,1725,132.0
presenting general information,0.14608695652173914,Cheshire,0.9140146187933376,-0.013743043478260858,-0.08598538120666244,0.08598538120666244,1725,252.00000000000003
"promoting products, services, or programs",0.08463768115942029,Cheshire,0.8391600352907028,-0.016222318840579716,-0.16083996470929718,0.16083996470929718,1725,146.0
providing general assistance to people,0.09855072463768116,Cheshire,0.9741101575336678,-0.002619275362318832,-0.02588984246633219,0.02588984246633219,1725,170.0
providing information to the public and clients,0.10840579710144928,Cheshire,0.9042105021390381,-0.011484202898550719,-0.09578949786096191,0.09578949786096191,1725,187.0
selling products or services,0.08927536231884058,Cheshire,0.8854047636501098,-0.011554637681159427,-0.11459523634989022,0.11459523634989022,1725,154.0
software and applications development and analysis,0.0655072463768116,Cheshire,0.8745960797972177,-0.009392753623188393,-0.12540392020278235,0.12540392020278235,1725,113.00000000000001
supervising a team or group,0.1855072463768116,Cheshire,0.9236108856201722,-0.015342753623188404,-0.07638911437982776,0.07638911437982776,1725,320.0
